"(0, 0.866232204711494)"
"(2543, 0.941338340130188)"
"(2544, 0.945957574641649)"
"(2545, 0.9516363973811345)"
"(2546, 0.8830417876509046)"
"(2547, 0.9353056830438248)"
"(2548, 0.903109036746056)"
"(2549, 0.9539048013467912)"
"(2550, 0.9141101763667334)"
"(2551, 0.8586054730988792)"
"(2552, 0.9600612275376658)"
"(2553, 0.9636896754281721)"
"(2554, 0.9303245484066152)"
"(2555, 0.9064642215084988)"
"(2556, 0.9451545703584147)"
"(2557, 0.8924932230507832)"
"(2558, 0.9423195643898642)"
"(2559, 0.9724419859759623)"
"(2560, 0.9667346018407799)"
"(2561, 0.924078110871118)"
"(2562, 0.9525555047717147)"
"(2563, 0.9240372816485027)"
"(2564, 0.8160258524202861)"
"(2565, 0.9051109532060965)"
"(2566, 0.9784655884317095)"
"(2567, 0.8618983974868031)"
"(2568, 0.9517775257050596)"
"(2569, 0.8866445576903303)"
"(2570, 0.9441731160550406)"
"(2571, 0.9476921937689228)"
"(2572, 0.9146847341204665)"
"(2573, 0.9138152524458546)"
"(2574, 0.9188029074041152)"
"(2575, 0.9595980210849744)"
"(2576, 0.902175032809288)"
"(2577, 0.9574090475184689)"
"(2578, 0.9406971372195968)"
"(2579, 0.830508837305776)"
"(2580, 0.8926294826109217)"
"(2581, 0.9491030560564504)"
"(2582, 0.9279591612766352)"
"(2583, 0.9681484788901794)"
"(2584, 0.8748851126645847)"
"(2585, 0.9240092449123058)"
"(2586, 0.9113094362005778)"
"(2587, 0.9274264914016315)"
"(2588, 0.8479911924470984)"
"(2589, 0.9396858477396008)"
"(2590, 0.81951318049517)"
"(2591, 0.7749196511603932)"
"(2592, 0.9305661941136194)"
"(2593, 0.9397933096604041)"
"(2594, 0.9232042460637442)"
"(2595, 0.9642357810030124)"
"(2596, 0.8958089926707912)"
"(2597, 0.9444796361704398)"
"(2598, 0.8848083309442223)"
"(2599, 0.9416462097882108)"
"(2600, 0.9397756872591241)"
"(2601, 0.8986063238748258)"
"(2602, 0.8919675815041702)"
"(2603, 0.9436677781516374)"
"(2604, 0.9409846178618494)"
"(2605, 0.7917552511755452)"
"(2606, 0.8920364871543952)"
"(2607, 0.9438793591583319)"
"(2608, 0.8924866735289372)"
"(2609, 0.858474245032169)"
"(2610, 0.881434226917587)"
"(2611, 0.9194460240344027)"
"(2612, 0.9305504567752546)"
"(2613, 0.924947314453671)"
"(2614, 0.8400926673058602)"
"(2615, 0.9548924414596816)"
"(2616, 0.9252346425653464)"
"(2617, 0.9357043032464447)"
"(2618, 0.9630215146446379)"
"(2619, 0.9248329072210532)"
"(2620, 0.9549700566944734)"
"(2621, 0.8529943979742696)"
"(2622, 0.8251819825693382)"
"(2623, 0.8829718181512987)"
"(2624, 0.915643182082579)"
"(2625, 0.9146147934841204)"
"(2626, 0.9524790834695671)"
"(2627, 0.8850214703953844)"
"(2628, 0.9273141562703278)"
"(2629, 0.9315687611031834)"
"(2630, 0.8986095795152879)"
"(2631, 0.9501153139414144)"
"(2632, 0.967011759299816)"
"(2633, 0.9591180656157231)"
"(2634, 0.8665959901830127)"
"(2635, 0.9253940370346593)"
"(2636, 0.9404885938505156)"
"(2637, 0.9107184505326789)"
"(2638, 0.9753224228873802)"
"(2639, 0.9115697875168094)"
"(2640, 0.8740236518863022)"
"(2641, 0.8043300326398638)"
"(2642, 0.9313694849572829)"
"(2643, 0.9224794241360618)"
"(2644, 0.9002836876505427)"
"(2645, 0.9536639983497043)"
"(2646, 0.9499988940546463)"
"(2647, 0.9084782828890399)"
"(2648, 0.8497920332851653)"
"(2649, 0.9022920162238506)"
"(2650, 0.923935366986186)"
"(2651, 0.9330779907025469)"
"(2652, 0.7707777070146125)"
"(2653, 0.9600797416705327)"
"(2654, 0.8976016125390527)"
"(2655, 0.7764977700244765)"
"(2656, 0.7658438266995085)"
"(2657, 0.8908049273959429)"
"(2658, 0.926181352127034)"
"(2659, 0.9531499121461348)"
"(2660, 0.9499119981348707)"
"(2661, 0.87901999130003)"
"(2662, 0.9464760006083658)"
"(2663, 0.9375390157826191)"
"(2664, 0.8153963263729891)"
"(2665, 0.8744626081733841)"
"(2666, 0.9462774571947207)"
"(2667, 0.9143379191679274)"
"(2668, 0.9488752212130906)"
"(2669, 0.9427265372989535)"
"(2670, 0.9028294917639146)"
"(2671, 0.9640270764957897)"
"(2672, 0.9469382216372809)"
"(2673, 0.9256066181972797)"
"(2674, 0.9275122447039565)"
"(2675, 0.8158475464459732)"
"(2676, 0.9278797668216991)"
"(2677, 0.9576126020964202)"
"(2678, 0.9323118438148263)"
"(2679, 0.942488682059658)"
"(2680, 0.9526490691384587)"
"(2681, 0.9394661861096947)"
"(2682, 0.9027160372340326)"
"(2683, 0.9341603709115579)"
"(2684, 0.94569381683718)"
"(2685, 0.9592202685465089)"
"(2686, 0.9405302635559648)"
"(2687, 0.9014401850143309)"
"(2688, 0.9212013220552138)"
"(2689, 0.9167986496814071)"
"(2690, 0.9312303348681458)"
"(2691, 0.9595745995640745)"
"(2692, 0.8793530754787483)"
"(2693, 0.9530579637215428)"
"(2694, 0.9194307439160495)"
"(2695, 0.9591291683466726)"
"(2696, 0.964523839782983)"
"(2697, 0.9078058441064865)"
"(2698, 0.9401544729146152)"
"(2699, 0.860206727720713)"
"(2700, 0.9000233239224238)"
"(2701, 0.9027528693949649)"
"(2702, 0.9225916679852465)"
"(2703, 0.9320859016752895)"
"(2704, 0.9376621869374046)"
"(2705, 0.896823033755483)"
"(2706, 0.9569190454305397)"
"(2707, 0.927096000628899)"
"(2708, 0.9737765424302592)"
"(2709, 0.9363238063130129)"
"(2710, 0.9531123380348112)"
"(2711, 0.943146494305995)"
"(2712, 0.9512371554378274)"
"(2713, 0.9700705856383262)"
"(2714, 0.8721804993324407)"
"(2715, 0.9421623014862436)"
"(2716, 0.8504162131273166)"
"(2717, 0.9362064718112021)"
"(2718, 0.9392806082730144)"
"(2719, 0.9126094991258623)"
"(2720, 0.9174740496727055)"
"(2721, 0.871384362112443)"
"(2722, 0.8993197431762985)"
"(2723, 0.8705082281549533)"
"(2724, 0.9340512918384535)"
"(2725, 0.8895067302058473)"
"(2726, 0.9622980810064522)"
"(2727, 0.905067138897228)"
"(2728, 0.908831887893877)"
"(2729, 0.958503505859743)"
"(2730, 0.9628752860938261)"
"(2731, 0.9704535484291614)"
"(2732, 0.9241487313078867)"
"(2733, 0.9344114862535903)"
"(2734, 0.8923777888254969)"
"(2735, 0.9002758027577181)"
"(2736, 0.8725451159288263)"
"(2737, 0.8985219307764558)"
"(2738, 0.9625368664767308)"
"(2739, 0.964389362178071)"
"(2740, 0.9563056645860938)"
"(2741, 0.9519166483557021)"
"(2742, 0.9202716183325619)"
"(2743, 0.9087656579441616)"
"(2744, 0.9470680111147872)"
"(2745, 0.9392902385225267)"
"(2746, 0.9229901587919482)"
"(2747, 0.9458195661119678)"
"(2748, 0.8416343217961471)"
"(2749, 0.8845525680321397)"
"(2750, 0.9511355650135392)"
"(2751, 0.9625104469943822)"
"(2752, 0.9255094809647075)"
"(2753, 0.903054017866033)"
"(2754, 0.9240144354799932)"
"(2755, 0.7747328467894943)"
"(2756, 0.8995243987677392)"
"(2757, 0.942960866120231)"
"(2758, 0.9533829721809982)"
"(2759, 0.9458645255522049)"
"(2760, 0.9537544050984385)"
"(2761, 0.9320696248564133)"
"(2762, 0.8687866840821175)"
"(2763, 0.91952594087154)"
"(2764, 0.9442675573787153)"
"(2765, 0.9708120849979422)"
"(2766, 0.9514188454095016)"
"(2767, 0.9507918767662452)"
"(2768, 0.9513996303407795)"
"(2769, 0.9459900169043906)"
"(2770, 0.9448932577401532)"
"(2771, 0.9285484506422499)"
"(2772, 0.9384052913137021)"
"(2773, 0.934780852226155)"
"(2774, 0.9561275313313642)"
"(2775, 0.9306988751691342)"
"(2776, 0.93990371990282)"
"(2777, 0.9497077064105343)"
"(2778, 0.8968257925962152)"
"(2779, 0.9357482969248148)"
"(2780, 0.9414235906766187)"
"(2781, 0.7679462943977045)"
"(2782, 0.9519297204440733)"
"(2783, 0.9283749461555597)"
"(2784, 0.9162390777754083)"
"(2785, 0.9110329324507989)"
"(2786, 0.9630032608387984)"
"(2787, 0.9143749962309525)"
"(2788, 0.837085291138888)"
"(2789, 0.9171856289865878)"
"(2790, 0.936910392541097)"
"(2791, 0.930077338963498)"
"(2792, 0.9277179412172087)"
"(2793, 0.9392033255997887)"
"(2794, 0.9331433426903132)"
"(2795, 0.9131051764757745)"
"(2796, 0.895227158177591)"
"(2797, 0.9227269330481264)"
"(2798, 0.9472407127367583)"
"(2799, 0.9419097266294619)"
"(2800, 0.9446429108115657)"
"(2801, 0.9008042310805673)"
"(2802, 0.9328808467290899)"
"(2803, 0.9631488898349558)"
"(2804, 0.9564487322635955)"
"(2805, 0.9414172142410131)"
"(2806, 0.9151658566315668)"
"(2807, 0.8797907906645175)"
"(2808, 0.9503372021131324)"
"(2809, 0.9452959604218869)"
"(2810, 0.917513606737187)"
"(2811, 0.9554979504744501)"
"(2812, 0.9229134241855003)"
"(2813, 0.9246626861323171)"
"(2814, 0.9663381933884949)"
"(2815, 0.8244075811964838)"
"(2816, 0.8831637832459522)"
"(2817, 0.8614996209092595)"
"(2818, 0.9599558391548964)"
"(2819, 0.9335934625583711)"
"(2820, 0.9578689248983627)"
"(2821, 0.9469385266529741)"
"(2822, 0.9549185082472109)"
"(2823, 0.9641583584893816)"
"(2824, 0.9060985938100237)"
"(2825, 0.9427705303434153)"
"(2826, 0.9225392760163774)"
"(2827, 0.8851676751761972)"
"(2828, 0.8441288055974717)"
"(2829, 0.8605855140441528)"
"(2830, 0.8291854809260973)"
"(2831, 0.8649182904048057)"
"(2832, 0.8541002458616875)"
"(2833, 0.9806967948926382)"
"(2834, 0.9225339556639403)"
"(2835, 0.95206346633835)"
"(2836, 0.8632962299886555)"
"(2837, 0.8991027865258691)"
"(2838, 0.902978853939391)"
"(2839, 0.9689190486399788)"
"(2840, 0.9523036048794224)"
"(2841, 0.9710062672075904)"
"(2842, 0.9352229671707426)"
"(2843, 0.9540393120680325)"
"(2844, 0.9584557081166553)"
"(2845, 0.9246393832999374)"
"(2846, 0.8088416337434111)"
"(2847, 0.9007851009773009)"
"(2848, 0.9012816090111913)"
"(2849, 0.9583600579190122)"
"(2850, 0.7787938627370733)"
"(2851, 0.8081642465390777)"
"(2852, 0.94117399399078)"
"(2853, 0.9669230674728636)"
"(2854, 0.9526837284872443)"
"(2855, 0.9169007441975726)"
"(2856, 0.8309516224124743)"
"(2857, 0.9627730085561716)"
"(2858, 0.9418115894473349)"
"(2859, 0.910316207530022)"
"(2860, 0.7641158619807802)"
"(2861, 0.9442263925189717)"
"(2862, 0.9168430384655568)"
"(2863, 0.9042192585749949)"
"(2864, 0.9334213823864348)"
"(2865, 0.8242161930355654)"
"(2866, 0.9449775722090156)"
"(2867, 0.9307005972342743)"
"(2868, 0.9801085575076446)"
"(2869, 0.9461856142148585)"
"(2870, 0.951807136719893)"
"(2871, 0.9073874978039257)"
"(2872, 0.9478262178355439)"
"(2873, 0.9568426458568638)"
"(2874, 0.90587220761192)"
"(2875, 0.9593156144642673)"
"(2876, 0.9420445910344515)"
"(2877, 0.9385749810617614)"
"(2878, 0.9126029011701566)"
"(2879, 0.9120849941119105)"
"(2880, 0.8784657566443782)"
"(2881, 0.8825162501743747)"
"(2882, 0.9258860875877464)"
"(2883, 0.9040339024578118)"
"(2884, 0.9596831544876686)"
"(2885, 0.9112433492587475)"
"(2886, 0.8870104873522165)"
"(2887, 0.885740044514638)"
"(2888, 0.9301978893996987)"
"(2889, 0.9353078974631375)"
"(2890, 0.9039815903996127)"
"(2891, 0.8846909627152908)"
"(2892, 0.9599182071051492)"
"(2893, 0.9518660495831406)"
"(2894, 0.877365752995739)"
"(2895, 0.8350399036981453)"
"(2896, 0.9488960671179913)"
"(2897, 0.940999720185213)"
"(2898, 0.8856374483964685)"
"(2899, 0.8389544200340322)"
"(2900, 0.9404694797667873)"
"(2901, 0.9307942997456564)"
"(2902, 0.8784752619476907)"
"(2903, 0.9315415452483347)"
"(2904, 0.896626279678225)"
"(2905, 0.9149204846845677)"
"(2906, 0.939387837930023)"
"(2907, 0.9344818748916564)"
"(2908, 0.8867857817430964)"
"(2909, 0.889335350555644)"
"(2910, 0.904573839606299)"
"(2911, 0.9586998339582465)"
"(2912, 0.942291653979299)"
"(2913, 0.9386995528985339)"
"(2914, 0.9607934071740157)"
"(2915, 0.9209833562723452)"
"(2916, 0.9444651260481358)"
"(2917, 0.9002090658174311)"
"(2918, 0.9469149938946659)"
"(2919, 0.9233734078627482)"
"(2920, 0.9159554528158667)"
"(2921, 0.9454975860731291)"
"(2922, 0.9076580047656375)"
"(2923, 0.8759879626511291)"
"(2924, 0.9295276861266168)"
"(2925, 0.8574054359701997)"
"(2926, 0.9189307108382255)"
"(2927, 0.9138212539466412)"
"(2928, 0.8716545871085264)"
"(2929, 0.7962323223591175)"
"(2930, 0.9168378437427516)"
"(2931, 0.9749865047534103)"
"(2932, 0.9125078474792131)"
"(2933, 0.8962347804072689)"
"(2934, 0.940902240244918)"
"(2935, 0.9690768033740765)"
"(2936, 0.9596307287883297)"
"(2937, 0.8518090653078255)"
"(2938, 0.802229338272274)"
"(2939, 0.8828355227853717)"
"(2940, 0.9663262443026662)"
"(2941, 0.9642622279281329)"
"(2942, 0.953052021501982)"
"(2943, 0.9221548607594762)"
"(2944, 0.8838690397233486)"
"(2945, 0.9608684582086697)"
"(2946, 0.9599214583305433)"
"(2947, 0.9661140340913614)"
"(2948, 0.9059594951311242)"
"(2949, 0.9163664911466128)"
"(2950, 0.9448195099923801)"
"(2951, 0.8802167645293731)"
"(2952, 0.9429072336859642)"
"(2953, 0.8068948061306349)"
"(2954, 0.9219649283654253)"
"(2955, 0.8937345111629669)"
"(2956, 0.8915745868770548)"
"(2957, 0.9538241207386193)"
"(2958, 0.9750720615385463)"
"(2959, 0.9376950187506647)"
"(2960, 0.8854687012139645)"
"(2961, 0.8631143561338851)"
"(2962, 0.949415015353985)"
"(2963, 0.8509912267059274)"
"(2964, 0.9402549417546008)"
"(2965, 0.8840077432346206)"
"(2966, 0.950270672755239)"
"(2967, 0.9694776212118793)"
"(2968, 0.8410813648708126)"
"(2969, 0.93009332005578)"
"(2970, 0.9318603173779945)"
"(2971, 0.8732114535119829)"
"(2972, 0.9276537328533695)"
"(2973, 0.6470060736663765)"
"(2974, 0.96321237063886)"
"(2975, 0.9523113139431145)"
"(2976, 0.9233982856534109)"
"(2977, 0.9394874810433902)"
"(2978, 0.962862012253693)"
"(2979, 0.9708086536699012)"
"(2980, 0.9175868432975234)"
"(2981, 0.9031936055224009)"
"(2982, 0.9716267805939505)"
"(2983, 0.9386073077538725)"
"(2984, 0.9184328879745105)"
"(2985, 0.855604624149472)"
"(2986, 0.9408359278761375)"
"(2987, 0.9375919284661874)"
"(2988, 0.9201415972463115)"
"(2989, 0.9381443484375827)"
"(2990, 0.9471881318142196)"
"(2991, 0.9148742350894052)"
"(2992, 0.8786400343944065)"
"(2993, 0.9041133467733737)"
"(2994, 0.9300249571649234)"
"(2995, 0.8902684216926383)"
"(2996, 0.9032958667622222)"
"(2997, 0.8771814010196238)"
"(2998, 0.8787395586544587)"
"(2999, 0.8705257031476235)"
"(3000, 0.925676748167548)"
"(3001, 0.9582926547368993)"
"(3002, 0.9262223125265892)"
"(3003, 0.9216424367792095)"
"(3004, 0.9318310304327247)"
"(3005, 0.9611804361941587)"
"(3006, 0.9351889014645658)"
"(3007, 0.9292728305001847)"
"(3008, 0.9530381653906872)"
"(3009, 0.9084658197531328)"
"(3010, 0.9411342150664979)"
"(3011, 0.91086099947742)"
"(3012, 0.916019299986257)"
"(3013, 0.9723320773518381)"
"(3014, 0.9478728810949972)"
"(3015, 0.8759582455335486)"
"(3016, 0.7407371592475333)"
"(3017, 0.93971366478303)"
"(3018, 0.9551801045445564)"
"(3019, 0.8241689717284871)"
"(3020, 0.9472698231491775)"
"(3021, 0.9211807996189062)"
"(3022, 0.926357408382339)"
"(3023, 0.9555443616929461)"
"(3024, 0.9178166415480902)"
"(3025, 0.9730213741184847)"
"(3026, 0.961033354095313)"
"(3027, 0.9427358267248371)"
"(3028, 0.9382416496099872)"
"(3029, 0.9304969301897352)"
"(3030, 0.8516722684157251)"
"(3031, 0.9595148226594897)"
"(3032, 0.9292588556573375)"
"(3033, 0.8980686784260092)"
"(3034, 0.8279833771747818)"
"(3035, 0.955125678190491)"
"(3036, 0.887483599716819)"
"(3037, 0.9194647399810483)"
"(3038, 0.9445847029181944)"
"(3039, 0.9041675371267833)"
"(3040, 0.9123781675740087)"
"(3041, 0.9004390433211584)"
"(3042, 0.9506909041017205)"
"(3043, 0.9084653905451299)"
"(3044, 0.9291592656254486)"
"(3045, 0.9554079571470984)"
"(3046, 0.8887126793619788)"
"(3047, 0.8346931992689619)"
"(3048, 0.9255520958666397)"
"(3049, 0.8887926233777765)"
"(3050, 0.9527768337665916)"
"(3051, 0.9261495124850638)"
"(3052, 0.9104523411255937)"
"(3053, 0.8413880697323484)"
"(3054, 0.9336041284450343)"
"(3055, 0.9243326878295697)"
"(3056, 0.9714903536629873)"
"(3057, 0.9198691658088768)"
"(3058, 0.9083981590226675)"
"(3059, 0.876118595484188)"
"(3060, 0.9312203099801063)"
"(3061, 0.8882620192832743)"
"(3062, 0.8660116484204333)"
"(3063, 0.8940405389519012)"
"(3064, 0.9468269654587949)"
"(3065, 0.9046385365807684)"
"(3066, 0.9153681588717432)"
"(3067, 0.9252041260114289)"
"(3068, 0.8299077010515895)"
"(3069, 0.8545556591380857)"
"(3070, 0.9542191689204262)"
"(3071, 0.8994698497516671)"
"(3072, 0.7470207770208579)"
"(3073, 0.8841693535421883)"
"(3074, 0.9433150771456512)"
"(3075, 0.9377067521381544)"
"(3076, 0.9431593888671655)"
"(3077, 0.9402443613583675)"
"(3078, 0.9492340917222414)"
"(3079, 0.9400649761571074)"
"(3080, 0.8971518082362249)"
"(3081, 0.9215179990291466)"
"(3082, 0.9632641817552424)"
"(3083, 0.9343641731784003)"
"(3084, 0.9353067897644817)"
"(3085, 0.9419429659223845)"
"(3086, 0.9079099706888423)"
"(3087, 0.8633449882097891)"
"(3088, 0.9564743950003022)"
"(3089, 0.9282128257699174)"
"(3090, 0.7737895625238393)"
"(3091, 0.9232271526150021)"
"(3092, 0.8928168871828125)"
"(3093, 0.8284418895205401)"
"(3094, 0.9195604232742949)"
"(3095, 0.9673838429684117)"
"(3096, 0.9297329963808592)"
"(3097, 0.8435131951722663)"
"(3098, 0.9308077161151986)"
"(3099, 0.948342006878015)"
"(3100, 0.9528054338362735)"
"(3101, 0.8313229970792634)"
"(3102, 0.9427788465355642)"
"(3103, 0.8966384194519229)"
"(3104, 0.9465903133479704)"
"(3105, 0.9503517070222094)"
"(3106, 0.8790045428827105)"
"(3107, 0.8327063974115773)"
"(3108, 0.9792861007283254)"
"(3109, 0.7956054392371326)"
"(3110, 0.905045866193168)"
"(3111, 0.9396396588797747)"
"(3112, 0.873227740709082)"
"(3113, 0.880367712064426)"
"(3114, 0.9688535272303207)"
"(3115, 0.9407396746187012)"
"(3116, 0.9461893389543319)"
"(3117, 0.8861276120286403)"
"(3118, 0.9486200712824625)"
"(3119, 0.949459241608233)"
"(3120, 0.8257939006597695)"
"(3121, 0.9113225964939587)"
"(3122, 0.7187009849574206)"
"(3123, 0.9264056834720285)"
"(3124, 0.9305941417538269)"
"(3125, 0.9035265496178355)"
"(3126, 0.9341644528369476)"
"(3127, 0.9432363890554926)"
"(3128, 0.9290907705950264)"
"(3129, 0.9400608452052804)"
"(3130, 0.9314961893902893)"
"(3131, 0.9720755136029315)"
"(3132, 0.951626189538746)"
"(3133, 0.9359420316765799)"
"(3134, 0.9045149193116956)"
"(3135, 0.8924001109502451)"
"(3136, 0.9421103547405161)"
"(3137, 0.9558503705544869)"
"(3138, 0.9484191053200861)"
"(3139, 0.8957303954325422)"
"(3140, 0.8944455612916579)"
"(3141, 0.970820024189028)"
"(3142, 0.9126457499226505)"
"(3143, 0.802594633746253)"
"(3144, 0.9191890449244896)"
"(3145, 0.9293694792413387)"
"(3146, 0.8297002193020959)"
"(3147, 0.9122501266852592)"
"(3148, 0.9203569843865085)"
"(3149, 0.924032862127204)"
"(3150, 0.9106938759902374)"
"(3151, 0.8446222679563419)"
"(3152, 0.9657346980861999)"
"(3153, 0.9358863597033799)"
"(3154, 0.9056481625780248)"
"(3155, 0.9619509179862638)"
"(3156, 0.944811244822986)"
"(3157, 0.9474484110163452)"
"(3158, 0.9005593217993035)"
"(3159, 0.9343236461511589)"
"(3160, 0.9628695605503089)"
"(3161, 0.9539833266983322)"
"(3162, 0.9098213586705419)"
"(3163, 0.9737277731598944)"
"(3164, 0.9345290262675265)"
"(3165, 0.9397677278217322)"
"(3166, 0.8709599662545083)"
"(3167, 0.9394311835899071)"
"(3168, 0.9469331642529715)"
"(3169, 0.9579643877516164)"
"(3170, 0.9467186039129152)"
"(3171, 0.9350384437542215)"
"(3172, 0.9720602267910862)"
"(3173, 0.9099210625972237)"
"(3174, 0.9156992772277621)"
"(3175, 0.9371743418979482)"
"(3176, 0.9384460451123837)"
"(3177, 0.8571421280373587)"
"(3178, 0.9560092732424406)"
"(3179, 0.7811449119466128)"
"(3180, 0.9224450149900951)"
"(3181, 0.9158721284660483)"
"(3182, 0.8896222121468613)"
"(3183, 0.9423821346097554)"
"(3184, 0.913054643685247)"
"(3185, 0.8600903616039974)"
"(3186, 0.8130209934429797)"
"(3187, 0.8640204571763521)"
"(3188, 0.9092591002036995)"
"(3189, 0.9235631256240548)"
"(3190, 0.9532482158361)"
"(3191, 0.9169936862010626)"
"(3192, 0.9627660232132572)"
"(3193, 0.9450758828762854)"
"(3194, 0.9288606894551954)"
"(3195, 0.967578073302013)"
"(3196, 0.9586198621454689)"
"(3197, 0.9236660891895174)"
"(3198, 0.8946977422594372)"
"(3199, 0.8699418383768268)"
"(3200, 0.9351724938685042)"
"(3201, 0.9257783736630518)"
"(3202, 0.9541097461817576)"
"(3203, 0.9454320251440476)"
"(3204, 0.9409726704757911)"
"(3205, 0.8988778121269179)"
"(3206, 0.9324115339836023)"
"(3207, 0.8790955159181297)"
"(3208, 0.8305000207149164)"
"(3209, 0.9340104197961818)"
"(3210, 0.9230022871118467)"
"(3211, 0.9075330178610936)"
"(3212, 0.9382552500537196)"
"(3213, 0.947167452695648)"
"(3214, 0.940871483740507)"
"(3215, 0.9642790472339975)"
"(3216, 0.8552140640873404)"
"(3217, 0.9665295761418099)"
"(3218, 0.972469747602607)"
"(3219, 0.9247477537767451)"
"(3220, 0.7356125339069489)"
"(3221, 0.8914688446710656)"
"(3222, 0.9157105310892187)"
"(3223, 0.9387074922519242)"
"(3224, 0.9354825403130613)"
"(3225, 0.8975046351064131)"
"(3226, 0.9281779616558172)"
"(3227, 0.9176352214874371)"
"(3228, 0.9352036391332713)"
"(3229, 0.9279414009856317)"
"(3230, 0.93054181500642)"
"(3231, 0.9104524390794948)"
"(3232, 0.8740332387440426)"
"(3233, 0.919347520394559)"
"(3234, 0.9462670643921646)"
"(3235, 0.9819861048069505)"
"(3236, 0.8899036984572101)"
"(3237, 0.9039035583251385)"
"(3238, 0.9030085933746445)"
"(3239, 0.9645846276938581)"
"(3240, 0.9371030130484697)"
"(3241, 0.9099392208153777)"
"(3242, 0.9721374903727918)"
"(3243, 0.8783318272885262)"
"(3244, 0.9428959722507047)"
"(3245, 0.9570109603207919)"
"(3246, 0.9126874756796257)"
"(3247, 0.9594133451252073)"
"(3248, 0.9714010066693236)"
"(3249, 0.9544883463776082)"
"(3250, 0.842850682739853)"
"(3251, 0.8882400824415174)"
"(3252, 0.9504971023362887)"
"(3253, 0.9280743936927861)"
"(3254, 0.8439661713628757)"
"(3255, 0.9141625173208949)"
"(3256, 0.8644969846364068)"
"(3257, 0.8172934692088631)"
"(3258, 0.9617242655401798)"
"(3259, 0.9008634102651262)"
"(3260, 0.9678157096648589)"
"(3261, 0.9177553266964986)"
"(3262, 0.9187354424855215)"
"(3263, 0.8744965767151646)"
"(3264, 0.7182725234164334)"
"(3265, 0.9397567345876668)"
"(3266, 0.9587058015689438)"
"(3267, 0.9476800663928885)"
"(3268, 0.9416337713525046)"
"(3269, 0.9294254826074947)"
"(3270, 0.9077930489708503)"
"(3271, 0.8828985155523278)"
"(3272, 0.8715521348441714)"
"(3273, 0.9444401113770463)"
"(3274, 0.9549271699650864)"
"(3275, 0.5527084766599681)"
"(3276, 0.9413435818681728)"
"(3277, 0.9138262000600904)"
"(3278, 0.9585314558173363)"
"(3279, 0.8744835468812134)"
"(3280, 0.9106226321524621)"
"(3281, 0.948647587654311)"
"(3282, 0.940192524831285)"
"(3283, 0.9198579072006692)"
"(3284, 0.9529419991906569)"
"(3285, 0.9665584840671994)"
"(3286, 0.8883040943393503)"
"(3287, 0.9386260256207353)"
"(3288, 0.9552371758698592)"
"(3289, 0.9758870289295529)"
"(3290, 0.9259299135018619)"
"(3291, 0.915068725510151)"
"(3292, 0.9725964233915853)"
"(3293, 0.9261542359146309)"
"(3294, 0.9494827898531384)"
"(3295, 0.8522908705118877)"
"(3296, 0.8696214928666453)"
"(3297, 0.9497992255338267)"
"(3298, 0.9549994648658617)"
"(3299, 0.9418896348742625)"
"(3300, 0.9363930617940278)"
"(3301, 0.9608676758929384)"
"(3302, 0.9436158498750452)"
"(3303, 0.8559381657791724)"
"(3304, 0.9450597526499332)"
"(3305, 0.9402475293336803)"
"(3306, 0.9117312284331199)"
"(3307, 0.9322144874859476)"
"(3308, 0.9435355434340936)"
"(3309, 0.9576818090235145)"
"(3310, 0.9121009997647278)"
"(3311, 0.9639465545668895)"
"(3312, 0.9534996658645521)"
"(3313, 0.945541348066538)"
"(3314, 0.9644238350668293)"
"(3315, 0.9377531764463909)"
"(3316, 0.9339280531087824)"
"(3317, 0.8256854586137343)"
"(3318, 0.8829932459917421)"
"(3319, 0.8420030342459047)"
"(3320, 0.9211914223953125)"
"(3321, 0.9577103087989958)"
"(3322, 0.8877141773225692)"
"(3323, 0.9281962425619124)"
"(3324, 0.9436508131615688)"
"(3325, 0.9521262723176043)"
"(3326, 0.9063733163441184)"
"(3327, 0.9629286539178853)"
"(3328, 0.9237059014421444)"
"(3329, 0.9182194099667662)"
"(3330, 0.8988300440936782)"
"(3331, 0.841928765897576)"
"(3332, 0.915238117204167)"
"(3333, 0.9567763064654152)"
"(3334, 0.8912671404807446)"
"(3335, 0.843312264181841)"
"(3336, 0.936231313982848)"
"(3337, 0.8490372400346052)"
"(3338, 0.8968292602941758)"
"(3339, 0.8970543692344782)"
"(3340, 0.8880531766343478)"
"(3341, 0.9718281216904441)"
"(3342, 0.9573796835793101)"
"(3343, 0.8674532936044322)"
"(3344, 0.9572564549018319)"
"(3345, 0.9238184215345816)"
"(3346, 0.9564165766540452)"
"(3347, 0.9036789676176031)"
"(3348, 0.9483077068509111)"
"(3349, 0.9400501789266553)"
"(3350, 0.9588025987611978)"
"(3351, 0.852446646734839)"
"(3352, 0.9537638742434754)"
"(3353, 0.91243283310628)"
"(3354, 0.9566134996492759)"
"(3355, 0.9163919825593004)"
"(3356, 0.9474218137731492)"
"(3357, 0.9308781839723386)"
"(3358, 0.9559091415268122)"
"(3359, 0.9294091261422208)"
"(3360, 0.9320358641317475)"
"(3361, 0.9626197453650062)"
"(3362, 0.9045118057959718)"
"(3363, 0.9451913144087342)"
"(3364, 0.9561733242135143)"
"(3365, 0.8406091812003228)"
"(3366, 0.8975109088511901)"
"(3367, 0.9074563863620465)"
"(3368, 0.8988260826148201)"
"(3369, 0.9485381116348941)"
"(3370, 0.9443032401804405)"
